openalex_id,title,publication_year,cited_by_count,in_degree,out_degree,pagerank,authority,hub,citation_rate_by_age,wcc_rank,community_id,is_unicamp,is_top_tier,is_important_institution,is_high_impact_500,is_high_impact_100k
W2153975318,Service provider competition and cooperation in cloud-based software defined wireless networks,2015,48,3,3,9.966064544216869e-06,2.0419907393969792e-07,3.901918725171957e-07,4.363636363636363,1,2,False,False,False,False,False
W3164725880,Media forensics on social media platforms: a survey,2021,62,5,13,8.38400877641129e-06,5.068540537038645e-06,1.1518916198616666e-06,12.4,1,21,False,False,False,False,False
W2083592286,The truncated second-order nonlinear filter revisited,1982,40,2,3,8.344854103339025e-06,5.7110309270371574e-09,3.3388464272406895e-10,0.9090909090909091,1,1,False,False,False,False,False
W2579747565,Deep Learning-Aided Parkinson's Disease Diagnosis from Handwritten Dynamics,2016,255,2,4,8.385886428572761e-06,1.029993898151175e-06,2.805009230459663e-05,25.5,1,4,False,False,True,False,False
W253419106,Authorship Attribution: A Principal Component and Linear Discriminant Analysis of the Consistent Programmer Hypothesis.,2008,11,1,8,6.387640149812928e-06,8.06580388364915e-07,1.8783171748010384e-08,0.6111111111111112,1,4,False,False,False,False,False
W2787444476,Edge Computing in the Industrial Internet of Things Environment: Software-Defined-Networks-Based Edge-Cloud Interplay,2018,347,13,3,1.273132986972798e-05,1.812575016596902e-06,2.6345712596647458e-08,43.375,1,3,False,False,False,False,False
W2157835119,Unconstrained motion compensated temporal filtering (UMCTF) framework for wavelet video coding,2003,25,2,3,7.342521524016659e-06,5.443186076398212e-08,1.9426994977013332e-07,1.0869565217391304,1,9,False,False,False,False,False
W4213435190,OSM: Off-Chip Shared Memory for GPUs,2022,12,0,18,6.162361851594137e-06,0.0,2.787995858025571e-07,3.0,1,16,False,False,False,False,False
W1978472543,Combining the -Plane Representation with an Interval Defuzzification Method,2011,11,5,10,7.362041789624119e-06,4.436617837643355e-08,7.40521556592458e-08,0.7333333333333333,1,5,False,False,False,False,False
W2038922352,On the Compression of Low Rank Matrices,2005,312,6,1,1.1083795980860599e-05,4.913243010257139e-07,6.270235306602799e-10,14.857142857142858,1,1,False,False,False,False,False
W2127469344,A New Method to Estimate Ligand-Receptor Energetics,2002,26,1,6,1.2727366111446042e-05,4.99029765650676e-09,8.544032221783998e-07,1.0833333333333333,1,7,False,False,False,False,False
W2888026659,DOPING: Generative Data Augmentation for Unsupervised Anomaly Detection with GAN,2018,117,2,8,7.124674837105494e-06,4.392059592221017e-06,1.5210529069184478e-05,14.625,1,0,False,False,False,False,False
W2139197149,CDMA Uplink Power Control as a Noncooperative Game,2002,426,2,1,7.071697964377447e-06,1.5374627618118257e-10,1.344003395074437e-10,17.75,1,22,False,False,False,False,False
W2164076809,On Achieving Short Channel Switching Delay and Playback Lag in IP-Based TV Systems,2015,20,0,8,6.162361851594137e-06,0.0,1.4928546754729503e-09,1.8181818181818181,1,18,False,False,False,False,False
W2076748252,Nonunital non-Markovianity of quantum dynamics,2013,60,11,12,1.2434623342092571e-05,9.858951929958365e-09,6.93266476892022e-09,4.615384615384615,1,8,False,False,True,False,False
W1648283673,An extensible framework for spatio-temporal database applications,2002,28,7,14,2.3792563981731595e-05,2.2998938557383175e-08,3.0322642032661244e-08,1.1666666666666667,1,1,True,False,False,False,False
W2105807304,LS-SVMlab Toolbox User's Guide version 1.7,2010,176,0,11,6.162361851594137e-06,0.0,2.6173300258070613e-06,11.0,1,4,False,False,False,False,False
W2800051653,Resource allocation in SDN based 5G cellular networks,2018,39,2,45,6.879392835982809e-06,6.462050405843827e-08,6.477947115166303e-07,4.875,1,2,False,False,False,False,False
W2934740339,A clustering framework based on FCM and texture features for denoising ESPI fringe patterns with variable density,2019,17,0,3,6.162361851594137e-06,0.0,7.541057571795301e-08,2.4285714285714284,1,10,False,False,False,False,False
W1990190154,A comparison of statistical significance tests for information retrieval evaluation,2007,713,11,2,2.0572189072224422e-05,2.5954048913315834e-05,2.894669353676829e-08,37.526315789473685,1,0,False,False,False,True,False
W2593146028,Enhanced skeleton visualization for view invariant human action recognition,2017,858,10,16,9.535930895501213e-06,9.156714426299959e-05,0.00011275415737076422,95.33333333333333,1,0,False,False,True,True,False
W2612281806,Scientific Article Recommendation by using Distributed Representations of Text and Graph,2017,67,1,4,6.784874118499141e-06,4.886842027958734e-07,5.586175559335595e-06,7.444444444444445,1,0,False,False,False,False,False
W2807729128,Evaluation of copy-move forgery detection: datasets and evaluation metrics,2018,43,3,19,7.079798281096396e-06,3.537722147468899e-07,4.401223114755419e-06,5.375,1,21,False,False,False,False,False
W2762906873,A Generalized VNF Sharing Approach for Service Scheduling,2017,27,0,4,6.162361851594137e-06,0.0,4.620027397091124e-07,3.0,1,2,False,False,False,False,False
W1895978999,Implications of non-stationarity on predictive modeling using EHRs,2015,52,0,6,6.162361851594137e-06,0.0,4.049437897554107e-06,4.7272727272727275,1,11,False,False,True,False,False
W1972041827,GENI: A federated testbed for innovative network experiments,2014,571,34,9,3.0477180859574312e-05,2.4094311616378976e-06,1.750495536473956e-07,47.583333333333336,1,2,False,False,True,True,False
W2125201599,A Unified Framework for Gesture Recognition and Spatiotemporal Gesture Segmentation,2008,364,4,6,8.507233752728665e-06,9.339139294567061e-06,3.466566394000234e-06,20.22222222222222,1,0,False,False,False,False,False
W2115754917,New Virtual SPIHT Tree Structures for Very Low Memory Strip-Based Image Compression,2008,31,8,9,1.0277342893210328e-05,1.4670422504197383e-07,3.542864329895516e-07,1.7222222222222223,1,9,False,False,False,False,False
W3027378420,Software-Defined Networking Approaches for Link Failure Recovery: A Survey,2020,87,5,32,7.4060572203163816e-06,1.7059199674921325e-07,7.174011660990139e-07,14.5,1,2,False,False,False,False,False
W2058965736,Proximal parametric-margin support vector classifier and its applications,2012,20,2,13,6.836388632882674e-06,1.3231002914845196e-06,7.94370614588459e-06,1.4285714285714286,1,4,False,False,False,False,False
W3099326048,Quantum Error Correction via Convex Optimization,2006,35,0,4,6.162361851594137e-06,0.0,5.662941164618179e-08,1.75,1,8,False,False,False,False,False
W1995832731,Finite Element based sequential Bayesian Non-Rigid Structure from Motion,2012,35,3,1,1.0182001197907638e-05,1.4279651519514394e-07,1.816444723831943e-07,2.5,1,1,False,False,False,False,False
W3012669807,Back to basics in CS1 and CS2,2006,21,2,0,8.052006935031762e-06,2.0465091898586226e-12,0.0,1.05,1,19,False,False,False,False,False
W2963720850,Capsule-forensics: Using Capsule Networks to Detect Forged Images and Videos,2019,815,34,16,2.1048177792618185e-05,0.0001552529829403782,6.90527598654469e-05,116.42857142857143,1,21,False,False,False,True,False
W2025479164,Total domination in planar graphs of diameter two,2009,18,1,0,8.185699002749319e-06,3.90311872767878e-15,0.0,1.0588235294117647,1,26,False,False,False,False,False
W2216674905,Learning Query and Image Similarities with Ranking Canonical Correlation Analysis,2015,88,3,10,8.368267327027536e-06,3.557050817487656e-05,0.00011634860434787446,8.0,1,0,False,False,False,False,False
W2547260926,Precambrian plate tectonic setting of Africa from multidimensional discrimination diagrams,2016,13,1,21,6.660042448866198e-06,3.620682708781357e-09,2.3509998255161967e-07,1.3,1,11,False,False,False,False,False
W2031176346,General Type-2 Fuzzy Logic Systems Made Simple: A Tutorial,2013,304,27,36,1.4979434802777277e-05,5.397941991866479e-06,3.34680736786201e-07,23.384615384615383,1,5,False,False,False,False,False
W2037662999,Continuous-Time Multiobjective Optimization Problems via Invexity,2007,18,5,9,1.017769542641691e-05,2.598503941378672e-10,2.6778144875561352e-12,0.9473684210526315,1,29,True,False,False,False,False
W3094286125,Graph Signal Processing Approach to QSAR/QSPR Model Learning of Compounds,2020,21,0,3,6.162361851594137e-06,0.0,1.527422413701415e-09,3.5,1,7,False,False,False,False,False
W4299559948,Efficient and Effective Feature Space Exploration for Testing Deep Learning Systems,2022,51,0,4,6.162361851594137e-06,0.0,8.366676676006933e-05,12.75,1,0,False,False,False,False,False
W2007139619,Multi-view Superpixel Stereo in Urban Environments,2010,91,4,4,8.264505506277677e-06,3.8498615799834635e-06,1.4861648067954303e-06,5.6875,1,10,False,False,False,False,False
W163795935,Java Bytecode Dependence Analysis for Secure Information Flow,2007,11,1,1,7.042525790599636e-06,3.014957407594862e-09,7.008293155983324e-11,0.5789473684210527,1,16,False,False,False,False,False
W2520022511,"Copy-move forgery detection: Survey, challenges and future directions",2016,201,17,28,1.0355038978206232e-05,9.410881369656533e-06,4.231375309290663e-06,20.1,1,21,False,False,False,False,False
W3086519949,DRL-FAS: A Novel Framework Based on Deep Reinforcement Learning for Face Anti-Spoofing,2020,94,30,37,1.1098151429086744e-05,0.00013287686249285945,0.00021697545125997023,15.666666666666666,1,17,False,False,False,False,False
W2062811091,Bregman Divergences for Infinite Dimensional Covariance Matrices,2014,95,2,5,6.910736942504283e-06,8.362546565651871e-06,5.034951248962795e-06,7.916666666666667,1,1,False,False,False,False,False
W3112155140,A Novel Spatio-Temporal Violence Classification Framework Based on Material Derivative and LSTM Neural Network,2020,14,0,26,6.162361851594137e-06,0.0,1.2635460981071105e-05,2.3333333333333335,1,0,False,False,False,False,False
W2065732902,Approximation algorithms for terrain guarding,2002,66,5,4,1.075183688075659e-05,9.231908024773022e-11,1.3439162606332193e-09,2.75,1,26,False,False,False,False,False
W2152161790,FLEXFIS: A Robust Incremental Learning Approach for Evolving Takagi–Sugeno Fuzzy Models,2008,328,70,26,3.4901712574168626e-05,1.2624972757007008e-05,9.80029237816743e-07,18.22222222222222,1,5,False,False,False,False,False
W1968420054,Optimal Design of Type-2 Fuzzy Membership Functions Using Genetic Algorithms in a Partitioned Search Space,2010,13,1,5,6.829765392755985e-06,3.3836368123452495e-09,5.2395867116624746e-08,0.8125,1,5,False,False,False,False,False
W2009575019,An improved algorithm for solving biobjective integer programs,2006,69,4,3,1.4048108184008626e-05,4.358034508205478e-09,2.5587206559447756e-10,3.45,1,5,False,False,False,False,False
W4322775879,"Lithological discrimination and structural lineaments extraction using Landsat 8 and ASTER data: a case study of Tiwit (Anti-Atlas, Morocco)",2023,18,2,13,6.711170251594911e-06,1.9321351492552792e-07,1.589121886264649e-07,6.0,1,11,False,False,False,False,False
W2024358263,Atomic coherence control on the entanglement of two atoms in two-photon processes,2007,12,2,7,7.522218640589984e-06,2.7931219992774026e-10,4.705900357096514e-09,0.631578947368421,1,8,False,False,False,False,False
W2342496067,An Overview on SDN Architectures with Multiple Controllers,2016,164,25,13,1.7908883977593936e-05,1.3965519164831152e-06,7.078509917105582e-07,16.4,1,2,False,False,False,False,False
W2027247295,Exploring Complex Protein−Ligand Recognition Mechanisms with Coarse Metadynamics,2009,71,2,1,7.203693143575887e-06,3.314876947283934e-08,2.0802087956610775e-08,4.176470588235294,1,7,False,False,False,False,False
W4390494417,Remote Sensing Image Compression Based on High-Frequency and Low-Frequency Components,2024,46,0,4,6.162361851594137e-06,0.0,2.0972309522727472e-07,23.0,1,9,False,False,False,False,False
W3100217861,Fast Paxos,2006,456,13,2,1.7346083897449036e-05,1.1242165360877293e-07,1.564414194384984e-09,22.8,1,3,False,False,False,False,False
W2962956675,Efficient Neural Network Compression,2019,116,0,12,6.162361851594137e-06,0.0,0.00028523426738369097,16.571428571428573,1,0,False,False,False,False,False
W2110880524,Seamless interworking of SDN and IP,2013,71,14,0,2.471626193471072e-05,4.4074515501065115e-07,0.0,5.461538461538462,1,2,False,False,True,False,False
W2966562674,On parsimonious models for modeling matrix data,2019,49,0,11,6.162361851594137e-06,0.0,2.6862563453861597e-09,7.0,1,28,False,False,False,False,False
W4311123195,Towards intelligent E-learning systems,2022,161,0,3,6.162361851594137e-06,0.0,1.0728598455559082e-09,40.25,1,4,False,False,False,False,False
W2075501215,Ranking under temporal constraints,2010,38,1,5,7.274585183172878e-06,1.9983714604550234e-07,1.0201357093768937e-06,2.375,1,1,False,False,False,False,False
W2145679125,Nearest neighbours in least-squares data imputation algorithms with different missing patterns,2004,31,0,3,6.162361851594137e-06,0.0,4.7983410834885885e-08,1.4090909090909092,1,4,False,False,False,False,False
W2338573124,Distributed Anomaly Detection Using Minimum Volume Elliptical Principal Component Analysis,2016,45,2,11,7.287005619063779e-06,6.267809838749495e-07,1.4515812139429748e-06,4.5,1,4,False,False,False,False,False
W1993937043,Multiple-Valued Minimization for PLA Optimization,1987,428,2,0,9.719575817268505e-06,2.0743088013719516e-07,0.0,10.974358974358974,1,2,False,False,True,False,False
W2964121793,A convex formulation for learning task relationships in multi-task learning,2010,328,14,7,1.552304593649099e-05,7.274942666758037e-05,7.025163587766004e-06,20.5,1,0,False,False,False,False,False
W2007751412,A fast algorithm for computing multiplicative inverses in GF(2m) using normal bases,1988,636,31,0,5.847879308643859e-05,3.0544548617178535e-08,0.0,16.736842105263158,1,14,False,False,False,True,False
W1971541086,Fuzzy confidence interval for pH titration curve,2011,39,3,5,7.1719090389924235e-06,7.807516063784045e-08,6.684982363504442e-08,2.6,1,5,False,False,False,False,False
W2165935721,Selective magnitude subtraction for speech enhancement,2000,12,0,4,6.162361851594137e-06,0.0,4.741340053333162e-07,0.46153846153846156,1,15,False,False,False,False,False
W1542248016,Exploratory database analysis via self-organization,1994,21,1,0,7.3601200628773925e-06,8.38912042651841e-11,0.0,0.65625,1,4,False,False,False,False,False
W2784285978,Fake Colorized Image Detection,2018,73,3,16,7.224812642562518e-06,1.3316456837847119e-05,4.4873273026783604e-05,9.125,1,21,False,False,False,False,False
W2092378115,An invariant subspace approach in m/g/l and g/m/l type markov chains,1997,94,1,1,8.774203934861808e-06,2.6461204860590363e-12,5.882617622191978e-11,3.2413793103448274,1,6,False,False,False,False,False
